# a combined early aftershock catalog following the Ms6.8 Dingri mainshock
# see the referece Yao et al., (2025), JES for more details
# yyy  mm dd hh mm ss.ss   lat     lon   D(km)   Ml   seqID
# mainshock listed in the CENC catalog           Ms
  2025 01 08 03 18 42.95 28.5290 87.5260  5.00  2.20   380
  2025 01 08 03 21 40.57 28.9130 87.4760  8.00  2.20   381
  2025 01 08 03 24  1.21 28.7970 87.4590  5.00  1.80   382
  2025 01 08 03 24 49.02 28.9160 87.5160 10.00  2.10   383
  2025 01 08 03 25 24.59 28.4960 87.4430 12.00  2.60   384
  2025 01 08 03 27 51.24 28.5880 87.4470  5.00  1.70   385
  2025 01 08 03 30 36.98 28.9300 87.5460 15.00  1.80   386
  2025 01 08 03 32 59.18 28.5800 87.5510 25.00  2.30   387
  2025 01 08 03 39  4.93 28.5100 87.4680 15.00  2.10   388
  2025 01 08 03 42  7.75 28.9550 87.5440 13.00  2.20   389
  2025 01 08 03 46 20.32 28.9210 87.5140 14.00  2.70   390
  2025 01 08 03 47 23.50 28.9210 87.4690 11.00  2.20   391
  2025 01 08 03 51 57.61 28.7480 87.4140 15.00  2.50   392
  2025 01 08 03 52 49.75 28.8260 87.5390 26.00  4.00   393
  2025 01 08 04 00 17.51 28.9280 87.4390 10.00  1.50   394
  2025 01 08 04 01 15.75 28.8630 87.4140 33.00  1.50   395
  2025 01 08 04 03  9.22 28.5010 87.3990 25.00  1.90   396
  2025 01 08 04 04 55.35 28.4170 87.4430 26.00  2.00   397
  2025 01 08 04 06 18.54 28.4910 87.5020 17.00  2.50   398
  2025 01 08 04 09  7.60 28.8710 87.4460 25.00  1.60   399
  2025 01 08 04 12 47.85 28.6300 87.3900 10.00  3.00   400
  2025 01 08 04 16 36.75 28.4890 87.3750 10.00  1.70   401
  2025 01 08 04 18 31.12 28.8550 87.5260 21.00  2.30   402
  2025 01 08 04 19 22.56 28.9460 87.4400 14.00  2.70   403
  2025 01 08 04 23  6.45 28.4370 87.4950 25.00  2.90   404
  2025 01 08 04 25 37.60 28.9010 87.4660 22.00  2.40   405
  2025 01 08 04 26 45.13 28.8820 87.4560 10.00  2.60   406
  2025 01 08 04 30 55.77 28.9300 87.4910  5.00  1.90   407
  2025 01 08 04 32 23.40 28.9000 87.4660 25.00  2.20   408
  2025 01 08 04 34 48.01 28.9140 87.5190 25.00  2.20   409
  2025 01 08 04 36 57.25 28.4620 87.4480 27.00  2.40   410
  2025 01 08 04 37 44.21 28.3530 87.3990 30.00  2.70   411
  2025 01 08 04 41 48.89 28.7530 87.5250 12.00  2.30   412
  2025 01 08 04 46 14.75 28.7390 87.4310 30.00  2.20   413
  2025 01 08 04 47 41.34 28.6480 87.2020 30.00  2.10   414
  2025 01 08 04 48 40.59 28.9470 87.4550 10.00  1.80   415
  2025 01 08 04 51  8.68 28.8920 87.4530 13.00  1.70   416
  2025 01 08 04 52 36.64 28.4310 87.4710 27.00  2.20   417
  2025 01 08 04 54 19.03 28.3310 87.3790 26.00  2.20   418
  2025 01 08 04 58 15.92 28.6270 87.4310 26.00  2.10   419
  2025 01 08 05 01  9.74 28.4320 87.3990 27.00  2.30   420
  2025 01 08 05 02 46.71 28.4150 87.4130 27.00  2.10   421
  2025 01 08 05 06 48.62 28.8970 87.4570 25.00  2.10   422
  2025 01 08 05 11 34.69 28.4550 87.3950 26.00  3.20   423
  2025 01 08 05 15 41.29 28.4130 87.4090 28.00  2.00   424
  2025 01 08 05 18 27.90 28.5260 87.4990 10.00  1.60   425
  2025 01 08 05 19 40.84 28.8760 87.5260 17.00  2.10   426
  2025 01 08 05 21 12.24 28.9070 87.5100  5.00  2.00   427
  2025 01 08 05 23 28.37 28.3900 87.3570 25.00  2.10   428
  2025 01 08 05 27 11.57 28.9320 87.4990 15.00  1.90   429
  2025 01 08 05 42 28.76 28.5160 87.4960  5.00  2.60   430
  2025 01 08 05 45 45.87 28.9000 87.5930 10.00  2.10   431
  2025 01 08 06 06  3.38 28.4780 87.4660 25.00  2.40   432
  2025 01 08 06 07 29.08 28.7370 87.4190 14.00  2.30   433
  2025 01 08 06 09 12.38 29.1780 87.7090 30.00  1.90   434
  2025 01 08 06 11 32.69 28.5620 87.4200 28.00  1.60   435
  2025 01 08 06 12  4.30 28.4270 87.5120 21.00  1.90   436
  2025 01 08 06 15  9.74 28.8600 87.5090 20.00  2.00   437
  2025 01 08 06 16  4.07 28.4540 87.4890 25.00  2.60   438
  2025 01 08 06 16 48.05 28.7480 87.4670 23.00  3.00   439
  2025 01 08 06 20  4.95 28.4290 87.5350 25.00  2.10   440
  2025 01 08 06 21 12.11 28.8900 87.4740 30.00  2.50   441
  2025 01 08 06 23 50.62 28.9270 87.5460 25.00  2.30   442
  2025 01 08 06 24  6.03 28.7880 87.4980 19.00  2.00   443
  2025 01 08 06 26 12.71 28.3070 87.5290 27.00  2.20   444
  2025 01 08 06 26 34.41 28.4310 87.4520 27.00  2.30   445
  2025 01 08 06 28  9.01 28.7510 87.4220 30.00  1.70   446
  2025 01 08 06 30 30.09 28.3980 87.4960 25.00  2.40   447
  2025 01 08 06 31 28.96 28.4080 87.4710 26.00  2.40   448
  2025 01 08 06 32 16.79 28.9360 87.5430 25.00  2.10   449
  2025 01 08 06 34 45.52 28.8860 87.5290 25.00  2.00   450
  2025 01 08 06 35 40.45 28.9380 87.4890 25.00  2.40   451
  2025 01 08 06 36 36.33 28.3850 87.3540 29.00  2.00   452
  2025 01 08 06 39 28.61 28.3920 87.4990 28.00  1.90   453
  2025 01 08 06 40 50.97 28.6300 87.4810 25.00  2.10   454
  2025 01 08 06 42 16.72 28.9060 87.5260 25.00  1.80   455
  2025 01 08 06 43  3.63 28.7150 87.5030 25.00  2.60   456
  2025 01 08 06 44  9.81 28.4810 87.4550 20.00  2.20   457
  2025 01 08 06 45 41.78 28.9210 87.3660 25.00  1.70   458
  2025 01 08 06 47  5.24 28.4640 87.3900 26.00  1.70   459
  2025 01 08 06 47 52.02 28.9270 87.4310 21.00  2.00   460
  2025 01 08 06 49 39.49 28.4780 87.4360 13.00  2.90   461
  2025 01 08 06 51 20.72 28.9230 87.5170 25.00  1.70   462
  2025 01 08 07 01 20.69 28.6920 87.5250 25.00  1.60   463
  2025 01 08 07 02 49.28 28.9200 87.4170 24.00  1.90   464
  2025 01 08 07 03 57.11 28.7320 87.5530 25.00  2.00   465
  2025 01 08 07 05 43.51 28.8420 87.4870 25.00  2.20   466
  2025 01 08 07 07 19.74 28.5720 87.3600 29.00  1.90   467
  2025 01 08 07 08 55.94 28.8430 87.4810 26.00  1.70   468
  2025 01 08 07 11 37.92 28.4830 87.3680 28.00  1.70   469
  2025 01 08 07 14 34.42 28.5650 87.4630 26.00  2.20   470
  2025 01 08 07 16 10.70 28.6500 87.4990 25.00  2.00   471
  2025 01 08 07 17 21.30 28.5790 87.3150 30.00  1.90   472
  2025 01 08 07 23 22.56 28.8070 87.4040 27.00  1.70   473
  2025 01 08 07 24 20.99 29.0030 87.4490 25.00  2.10   474
  2025 01 08 07 24 55.07 28.4660 87.4490 25.00  1.90   475
  2025 01 08 07 27 46.72 28.9410 87.4920 14.00  2.30   476
  2025 01 08 07 28 48.01 28.4950 87.4270 25.00  2.20   477
  2025 01 08 07 30  8.50 28.6110 87.4170 29.00  1.50   478
  2025 01 08 07 30 46.93 28.9310 87.5190 21.00  1.60   479
  2025 01 08 07 34  9.13 28.5090 87.4270 25.00  2.10   480
  2025 01 08 07 35 22.53 28.9120 87.5200 10.00  2.80   481
  2025 01 08 07 38 39.81 28.5400 87.4590  4.00  2.00   482
  2025 01 08 07 40  5.07 28.8780 87.4530 29.00  1.80   483
  2025 01 08 07 41 16.98 29.3130 87.3750 45.00  2.00   484
  2025 01 08 07 43 52.25 28.7280 87.3800 28.00  1.90   485
  2025 01 08 07 45  5.81 28.4500 87.4880 10.00  2.30   486
  2025 01 08 07 53 49.62 28.9300 87.4780 10.00  2.80   487
  2025 01 08 08 05 51.83 28.7820 87.3960 16.00  1.80   488
  2025 01 08 08 07 49.26 28.6290 87.6400  6.00  2.60   489
  2025 01 08 08 08 22.66 28.8770 87.3920 10.00  3.30   490
  2025 01 08 08 10 37.82 28.9880 87.4740  6.00  1.90   491
  2025 01 08 08 13 56.36 28.7370 87.4620  5.00  2.30   492
  2025 01 08 08 14 55.25 28.8640 87.4460 10.00  1.80   493
  2025 01 08 08 17 36.25 28.8910 87.5020 15.00  2.10   494
  2025 01 08 08 19 38.99 28.7610 87.4240 26.00  2.20   495
  2025 01 08 08 20 16.08 28.4980 87.4850 11.00  2.00   496
  2025 01 08 08 20 49.64 28.3880 87.4520 12.00  2.30   497
  2025 01 08 08 23 13.60 28.7970 87.4520 14.00  2.50   498
  2025 01 08 08 25 24.71 28.7510 87.4000 10.00  2.00   499
  2025 01 08 08 28  6.27 28.9100 87.4990 10.00  2.20   500
  2025 01 08 08 29  9.14 28.7710 87.5480 10.00  1.70   501
  2025 01 08 08 35 38.91 28.5140 87.5040 10.00  2.40   502
  2025 01 08 08 37  9.52 28.7830 87.3780 15.00  3.00   503
  2025 01 08 08 38 25.98 28.8920 87.4430 10.00  2.60   504
  2025 01 08 08 41 17.89 28.5060 87.5100 12.00  3.10   505
  2025 01 08 08 50 12.87 28.4900 87.5420 11.00  2.30   506
  2025 01 08 08 54 57.88 28.6350 87.4730 10.00  2.10   507
  2025 01 08 08 57 49.60 29.1080 87.4660 10.00  1.40   508
  2025 01 08 09 04 22.71 28.4790 87.5080 10.00  2.70   509
  2025 01 08 09 10 11.63 28.6570 87.4830 10.00  2.50   510
  2025 01 08 09 17  1.50 28.9870 87.4470 10.00  1.70   511
  2025 01 08 09 28  7.88 28.4030 87.5150 24.00  3.60   512
  2025 01 08 09 32 29.82 28.4460 87.5110 10.00  2.40   513
  2025 01 08 09 33 36.73 28.9570 87.4860 10.00  3.10   514
  2025 01 08 09 35  6.71 28.8550 87.5460 10.00  2.20   515
  2025 01 08 09 39 47.57 28.6880 87.4440 10.00  2.60   516
  2025 01 08 09 43 19.79 28.7770 87.4630 10.00  3.30   517
  2025 01 08 09 43 39.81 28.3910 87.5280 10.00  4.20   518
  2025 01 08 09 45 45.94 28.4070 87.5030 10.00  3.00   519
  2025 01 08 09 50 32.62 28.3720 87.5990 10.00  2.10   520
  2025 01 08 09 56 15.51 28.4460 87.5220 10.00  2.30   521
  2025 01 08 09 58 20.44 28.5070 87.1900 10.00  2.50   522
  2025 01 08 09 59 59.92 28.7010 87.5200 10.00  2.10   523
  2025 01 08 10 01 49.97 28.7250 87.5470 10.00  2.30   524
  2025 01 08 10 04  6.62 28.7720 87.4520 23.00  2.20   525
  2025 01 08 10 08 29.40 28.9350 87.4920 10.00  2.50   526
  2025 01 08 10 10 27.33 28.4470 87.5720 15.00  2.10   527
  2025 01 08 10 11 39.63 28.6070 87.3190 10.00  1.60   528
  2025 01 08 10 14 38.23 28.5520 87.4690 10.00  2.30   529
  2025 01 08 10 15 21.27 28.8510 87.6460 10.00  2.10   530
  2025 01 08 10 16  5.82 28.4220 87.5040 10.00  2.50   531
  2025 01 08 10 18 36.17 28.5390 87.4860 10.00  2.50   532
  2025 01 08 10 25 57.70 28.4730 87.5080 10.00  2.60   533
  2025 01 08 10 26 40.58 28.2800 87.5060 10.00  2.90   534
  2025 01 08 10 33 56.31 28.4930 87.5140 10.00  3.00   535
  2025 01 08 10 37 25.36 28.4130 87.6030 10.00  1.90   536
  2025 01 08 10 38 28.86 28.6460 87.3860 10.00  1.80   537
  2025 01 08 10 41  5.15 28.5740 87.4450 10.00  2.40   538
  2025 01 08 10 43 35.10 28.5260 87.5030 10.00  1.90   539
  2025 01 08 10 44 59.85 28.9180 87.5430 10.00  1.90   540
  2025 01 08 10 48 13.43 28.4520 87.4780 26.00  2.20   541
  2025 01 08 10 50 10.44 28.4880 87.4500 26.00  1.80   542
  2025 01 08 10 52 27.35 29.2360 87.3770 25.00  1.10   543
  2025 01 08 10 53 24.81 28.4840 87.5550 10.00  1.90   544
  2025 01 08 10 58 37.74 28.5510 87.4610 10.00  1.80   545
  2025 01 08 11 01 11.41 28.7990 87.3090 10.00  2.30   546
  2025 01 08 11 03 15.82 28.4540 87.6020 10.00  2.00   547
  2025 01 08 11 06 57.28 28.9040 87.4620 10.00  2.10   548
  2025 01 08 11 09 51.77 28.3960 87.3150 10.00  2.20   549
  2025 01 08 11 13 12.25 28.8170 87.4780 10.00  2.20   550
  2025 01 08 11 17 59.95 28.8790 87.5460 10.00  1.70   551
  2025 01 08 11 25  3.73 28.6770 87.6560 10.00  3.00   552
  2025 01 08 11 29  3.31 28.8450 87.4800 10.00  2.10   553
  2025 01 08 11 35  5.72 28.4550 87.4540  5.00  3.40   554
  2025 01 08 11 37  1.32 28.8180 87.4680 18.00  3.30   555
  2025 01 08 11 38  7.59 28.4440 87.3760 27.00  2.40   556
  2025 01 08 11 40  1.99 28.8530 87.4640  6.00  2.00   557
  2025 01 08 11 43 27.50 28.8000 86.9400  5.00  2.10   558
  2025 01 08 11 45 10.73 28.2810 87.3060 19.00  2.40   559
  2025 01 08 11 47 44.89 28.4890 87.4900 10.00  3.10   560
  2025 01 08 11 51 21.71 28.4340 87.4310  3.00  4.30   561
  2025 01 08 11 54 25.97 28.4780 86.9200 66.00  2.60   562
  2025 01 08 11 57 36.26 28.4020 87.4580 10.00  2.90   563
  2025 01 08 11 59  9.98 28.3560 87.3950 28.00  2.60   564
  2025 01 08 12 00 23.56 28.7210 87.4630 26.00  2.10   565
  2025 01 08 12 02  9.72 28.3790 87.4790 16.00  2.20   566
  2025 01 08 12 05  5.67 28.7850 87.4940 28.00  2.00   567
  2025 01 08 12 11 22.67 28.7420 87.4720 24.00  3.00   569
  2025 01 08 12 11 22.76 28.7420 87.4580 25.00  3.00   568
  2025 01 08 12 13 20.09 28.3890 87.4330 25.00  2.80   570
  2025 01 08 12 13 44.45 28.4170 87.4600 26.00  3.10   571
  2025 01 08 12 17 53.39 28.9840 87.4360 15.00  1.40   572
  2025 01 08 12 19 23.26 28.7920 87.5490 10.00  1.80   573
  2025 01 08 12 19 24.16 28.7610 87.5230 18.00  1.80   574
  2025 01 08 12 22 56.46 28.7780 87.5500 23.00  2.80   575
  2025 01 08 12 26 12.85 28.7250 87.4840 25.00  2.30   576
  2025 01 08 12 28 33.91 28.8780 87.4630 25.00  1.80   577
  2025 01 08 12 29 47.42 28.7330 87.5240 18.00  1.90   578
  2025 01 08 12 31 45.08 28.3720 87.3170 63.00  1.70   579
  2025 01 08 12 33 21.86 28.7210 87.3890 18.00  3.00   580
  2025 01 08 12 34 38.17 28.8610 87.3900 12.00  2.20   581
  2025 01 08 12 38 44.65 28.8920 87.4540 25.00  2.00   582
  2025 01 08 12 40 20.50 28.8010 87.3440 26.00  2.20   583
  2025 01 08 12 41 49.18 28.9350 87.5100  5.00  1.60   584
  2025 01 08 12 45 17.05 28.4210 87.4640 24.00  2.70   585
  2025 01 08 12 47 13.72 28.9730 87.4770 18.00  2.50   586
  2025 01 08 12 48 25.77 28.9830 87.4700 17.00  3.00   587
  2025 01 08 12 52  8.88 28.4570 87.5060 25.00  1.90   588
  2025 01 08 12 53 20.88 28.7240 87.5070 16.00  2.50   589
  2025 01 08 12 57 34.94 28.9580 87.4730 17.00  2.20   590
  2025 01 08 13 02 43.36 29.0200 87.4490 25.00  1.80   591
  2025 01 08 13 06 33.02 28.7510 87.4600 23.00  2.50   592
  2025 01 08 13 09  4.69 28.6770 87.3850 21.00  2.10   593
  2025 01 08 13 11 45.61 28.5660 87.4210 10.00  2.40   594
  2025 01 08 13 14 11.03 28.7870 87.3970 29.00  1.90   595
  2025 01 08 13 18  0.66 28.4200 87.4310 12.00  3.00   596
  2025 01 08 13 20 37.47 28.7110 87.5110 19.00  2.20   597
  2025 01 08 13 23 23.80 28.9490 87.5470 26.00  2.00   598
# detected early aftershocks from This study
# absolute locating using Hypoinverse
  2025 01 08 13 24 42.54 28.9957 87.3303  7.71  2.96   599
  2025 01 08 13 27 59.00 29.0278 87.1898  7.83  2.55   600
  2025 01 08 13 28 48.88 29.0245 87.4220  7.85  1.70   601
  2025 01 08 13 30 23.64 28.9180 87.1383  7.99  2.70   602
  2025 01 08 13 32 47.92 29.0630 87.3875  8.22  2.10   603
  2025 01 08 13 33 35.90 28.9898 87.1972  8.98  1.78   604
  2025 01 08 13 45 46.24 28.9835 87.4718  6.13  2.67   605
  2025 01 08 13 46 15.16 29.0467 87.3123  7.95  1.90   606
  2025 01 08 13 51 40.44 28.9895 87.4685  4.32  2.44   607
  2025 01 08 14 02 07.04 29.0448 87.3395  8.03  2.25   608
  2025 01 08 14 02 38.53 29.0557 87.2810  7.94  2.53   609
  2025 01 08 14 05 19.48 29.0600 87.3423  8.23  1.12   610
  2025 01 08 14 08 52.97 29.0010 87.4138  6.32  1.80   611
  2025 01 08 14 13 38.20 28.9987 87.4732  5.11  1.78   612
  2025 01 08 14 14 30.16 29.0473 87.3062  7.84  2.49   613
  2025 01 08 14 17 21.07 29.0442 87.3208  7.94  1.99   614
  2025 01 08 14 17 52.28 29.0540 87.3773  8.24  1.75   615
  2025 01 08 14 20 55.97 29.0467 87.3430  8.02  2.03   616
  2025 01 08 14 27 58.03 29.0133 87.4145  7.03  3.06   617
  2025 01 08 14 30 54.20 28.9815 87.3580  7.29  1.84   618
  2025 01 08 14 37 36.25 28.9982 87.4160  6.41  2.13   619
  2025 01 08 14 38 15.58 28.9810 87.3648  7.30  1.98   620
  2025 01 08 14 39 32.42 29.0128 87.4128  6.99  2.11   621
  2025 01 08 14 40 04.88 28.9658 87.4018  5.49  2.34   622
  2025 01 08 14 40 39.80 29.0112 87.4325  7.99  1.85   623
  2025 01 08 14 43 41.94 29.0513 87.3663  8.17  1.34   624
  2025 01 08 14 46 10.13 29.0465 87.3710  8.13  2.69   625
  2025 01 08 14 47 00.71 29.0457 87.3862  8.15  3.42   626
  2025 01 08 14 49 58.77 29.0242 87.4998  6.56  2.97   627
  2025 01 08 14 51 40.89 28.9518 87.4837 10.80  2.27   628
  2025 01 08 14 52 47.95 28.9277 87.5130 11.50  3.14   629
  2025 01 08 14 55 24.07 28.9497 87.5085  8.42  1.40   630
  2025 01 08 14 57 16.57 28.7552 87.4363 16.94  1.91   631
  2025 01 08 14 57 44.77 28.9330 87.5298 10.31  1.59   632
  2025 01 08 15 01 45.81 28.9865 87.4950  9.81  1.74   633
  2025 01 08 15 03 16.91 29.0515 87.3865  8.17  1.44   634
  2025 01 08 15 04 14.51 28.7982 87.4615 16.92  2.12   635
  2025 01 08 15 08 51.19 28.9648 87.3775 16.60  4.05   636
  2025 01 08 15 12 29.45 28.9115 87.4917 11.81  2.51   637
  2025 01 08 15 13 16.15 28.7955 87.4813 15.61  1.93   638
  2025 01 08 15 14 55.61 28.9398 87.5267  0.94  1.57   639
  2025 01 08 15 15 57.08 28.9760 87.4908 11.96  1.53   640
  2025 01 08 15 20 20.44 28.9357 87.5133  7.75  1.27   641
  2025 01 08 15 20 52.01 28.7370 87.4470 16.91  2.17   642
  2025 01 08 15 21 35.98 28.8853 87.4647  1.60  1.39   643
  2025 01 08 15 22 09.11 29.0240 87.4218  0.56  2.30   644
  2025 01 08 15 27 10.02 28.8542 87.5230 14.86  2.55   645
  2025 01 08 15 27 46.26 28.8908 87.4580 13.94  1.49   646
  2025 01 08 15 28 06.88 28.9427 87.4110 11.33  1.02   647
  2025 01 08 15 30 00.19 28.9547 87.4768 11.72  1.98   648
  2025 01 08 15 30 22.54 28.7520 87.4860 14.04  1.85   649
  2025 01 08 15 31 47.24 28.9613 87.4302 10.38  2.37   650
  2025 01 08 15 34 22.77 29.0073 87.3697  7.09  1.94   651
  2025 01 08 15 35 10.45 28.9198 87.4607  6.79  1.99   652
  2025 01 08 15 36 06.62 28.8423 87.4713 15.57  2.42   653
  2025 01 08 15 38 00.34 28.6577 87.4893 13.56  1.86   654
  2025 01 08 15 45 00.10 28.7377 87.4383 17.05  1.85   655
  2025 01 08 15 45 45.33 28.9185 87.5015 12.77  1.38   656
  2025 01 08 15 46 12.51 29.0638 87.3977  1.28  1.97   657
  2025 01 08 15 50 01.20 29.0478 87.3673  8.11  1.79   658
  2025 01 08 15 56 34.85 28.9967 87.4492 10.12  1.90   659
  2025 01 08 15 56 58.75 29.0087 87.4800  9.31  1.40   660
  2025 01 08 16 00 53.04 29.0307 87.4398  0.67  3.24   661
  2025 01 08 16 01 33.45 28.8588 87.4932 14.73  1.69   662
  2025 01 08 16 08 48.69 28.7772 87.3348 15.04  1.71   663
  2025 01 08 16 09 59.69 29.0333 87.4313  0.59  2.17   664
  2025 01 08 16 10 47.31 28.7272 87.4692 16.82  2.72   665
  2025 01 08 16 12 39.93 28.9497 87.4247 12.27  1.72   666
  2025 01 08 16 13 26.98 29.0828 87.4142  1.02  2.51   667
  2025 01 08 16 15 04.94 28.8588 87.5095 14.29  2.24   668
  2025 01 08 16 18 12.90 28.8905 87.4308 13.53  2.23   669
  2025 01 08 16 19 17.21 28.9113 87.4842 13.49  2.06   670
  2025 01 08 16 20 05.75 28.9245 87.4638 12.79  2.52   671
  2025 01 08 16 21 42.43 29.0308 87.4387  0.67  2.84   672
  2025 01 08 16 23 13.99 28.9940 87.4025  6.18  1.78   673
  2025 01 08 16 23 27.20 28.9835 87.4862 11.03  1.88   674
  2025 01 08 16 28 06.85 28.9627 87.5042 10.28  2.60   675
  2025 01 08 16 30 35.84 28.8807 87.5030  7.84  2.05   676
  2025 01 08 16 31 09.28 28.9002 87.5182 12.71  2.28   677
  2025 01 08 16 31 30.53 28.9737 87.4098  7.23  1.93   678
  2025 01 08 16 33 43.72 28.9802 87.4382  8.89  2.57   679
  2025 01 08 16 35 51.35 29.0142 87.4393  4.75  1.96   680
  2025 01 08 16 38 55.90 28.7818 87.4252 15.32  2.25   681
  2025 01 08 16 42 06.07 28.9412 87.4707 12.40  2.99   682
  2025 01 08 16 43 00.08 28.8807 87.5083  7.40  2.00   683
  2025 01 08 16 43 54.73 28.9578 87.4287  9.99  2.02   684
  2025 01 08 16 44 32.30 28.9413 87.4707 12.38  1.91   685
  2025 01 08 16 45 03.07 28.7803 87.3522 14.30  2.50   686
  2025 01 08 16 46 49.81 29.0233 87.4137  0.63  2.64   687
  2025 01 08 16 47 48.59 28.9342 87.4810 11.58  2.79   688
  2025 01 08 16 50 12.18 28.7812 87.3470 14.39  2.45   689
  2025 01 08 16 50 54.87 28.6922 87.4958 13.87  1.80   690
  2025 01 08 16 52 01.21 28.9165 87.4965 11.61  2.39   691
  2025 01 08 16 52 41.80 28.9340 87.4367 12.09  1.26   692
  2025 01 08 16 58 22.70 29.0163 87.4318  3.75  2.05   693
  2025 01 08 16 58 47.43 28.8882 87.4603 14.02  1.99   694
  2025 01 08 17 02 57.11 28.9177 87.4313 16.45  1.26   695
  2025 01 08 17 04 23.94 28.8168 87.5263  3.67  1.55   696
  2025 01 08 17 09 48.31 28.7507 87.4240 15.23  2.76   697
  2025 01 08 17 13 28.99 28.7792 87.3103 17.26  3.21   698
  2025 01 08 17 14 04.96 28.9495 87.4293 10.60  3.02   699
  2025 01 08 17 15 00.06 28.9703 87.4758 11.05  2.07   700
  2025 01 08 17 17 32.31 28.9938 87.4643 18.30  1.81   701
  2025 01 08 17 18 28.04 28.9457 87.4270 10.50  1.97   702
  2025 01 08 17 20 10.55 29.0358 87.4290  1.01  2.81   703
  2025 01 08 17 23 34.00 28.9903 87.3967  6.14  2.74   704
  2025 01 08 17 24 04.30 28.9127 87.4532 15.42  1.14   705
  2025 01 08 17 25 09.46 28.9338 87.5055  8.87  2.50   706
  2025 01 08 17 27 42.27 28.7878 87.3393 13.98  1.93   707
  2025 01 08 17 31 47.97 28.8935 87.4360 14.96  1.63   708
  2025 01 08 17 32 24.28 28.8893 87.5040 14.88  1.84   709
  2025 01 08 17 32 42.92 28.8785 87.4367 15.81  1.96   710
  2025 01 08 17 38 10.15 28.9600 87.5047  8.86  2.44   711
  2025 01 08 17 42 24.66 28.9240 87.4442 15.81  1.63   712
  2025 01 08 17 45 53.25 28.8907 87.5072 13.02  1.64   713
  2025 01 08 17 47 26.38 28.9642 87.4917 10.95  1.75   714
  2025 01 08 17 50 15.95 28.9425 87.4680 13.60  2.22   715
  2025 01 08 17 51 24.19 28.8285 87.4707 16.89  1.54   716
  2025 01 08 17 56 54.61 29.0068 87.4077  3.77  2.82   717
  2025 01 08 17 57 10.94 28.8735 87.4682 12.91  2.42   718
  2025 01 08 17 58 52.78 28.9880 87.4465 11.14  1.73   719
  2025 01 08 17 59 58.68 28.9522 87.5030 10.75  2.33   720
  2025 01 08 18 02 12.98 28.9303 87.4813 11.71  1.56   721
  2025 01 08 18 06 25.51 28.8633 87.5942 11.75  1.93   722
  2025 01 08 18 09 42.59 28.9735 87.4837 11.56  2.83   723
  2025 01 08 18 10 58.66 28.8883 87.5505  6.92  1.78   724
  2025 01 08 18 11 15.21 28.8897 87.4665 14.15  1.83   725
  2025 01 08 18 12 51.86 28.8502 87.4967  8.75  2.29   726
  2025 01 08 18 15 16.06 28.9562 87.4553  5.24  2.24   727
  2025 01 08 18 16 25.19 28.8788 87.5560  7.68  2.02   728
  2025 01 08 18 18 20.22 28.6520 87.4538 10.81  1.59   729
  2025 01 08 18 19 26.78 28.7403 87.4682  8.97  2.55   730
  2025 01 08 18 22 26.74 28.9010 87.5067 11.09  1.70   731
  2025 01 08 18 22 50.85 28.7442 87.5927 12.83  1.44   732
  2025 01 08 18 24 42.63 28.7670 87.3960  9.81  1.55   733
  2025 01 08 18 26 14.18 28.7575 87.5568  8.27  2.69   734
  2025 01 08 18 28 09.42 28.8760 87.4932  9.73  2.32   735
  2025 01 08 18 28 34.58 28.9455 87.4630 12.30  2.14   736
  2025 01 08 18 28 47.06 28.8135 87.5435  9.04  2.13   737
  2025 01 08 18 29 04.93 28.7367 87.4792 10.98  2.09   738
  2025 01 08 18 30 08.06 28.9130 87.4785  9.04  1.95   739
  2025 01 08 18 31 15.62 28.7760 87.5503  8.06  2.83   740
  2025 01 08 18 32 10.39 29.0622 87.3120  8.04  2.03   741
  2025 01 08 18 32 23.84 28.6320 87.4782  9.81  2.03   742
  2025 01 08 18 33 35.72 28.8793 87.4862 15.38  2.52   743
  2025 01 08 18 37 03.95 28.7118 87.4900 11.34  1.83   744
  2025 01 08 18 39 24.96 28.9613 87.4432 12.13  2.00   745
  2025 01 08 18 39 53.47 28.8932 87.4715  2.89  1.55   746
  2025 01 08 18 41 07.24 28.8673 87.5137 14.86  1.74   747
  2025 01 08 18 44 38.08 28.9272 87.5172  5.54  3.50   748
  2025 01 08 18 45 05.20 28.6678 87.5175  7.59  2.46   749
  2025 01 08 18 46 06.37 28.8445 87.5475  9.38  2.55   750
  2025 01 08 18 46 45.75 28.9120 87.4838 14.22  1.25   751
  2025 01 08 18 49 53.71 28.7057 87.4805 10.50  1.56   752
  2025 01 08 18 50 26.40 28.8623 87.4832  7.43  2.05   753
  2025 01 08 18 50 55.98 28.9787 87.4705 10.49  1.91   754
  2025 01 08 18 53 45.97 28.6515 87.4703  9.56  1.51   755
  2025 01 08 18 55 27.07 28.9328 87.5008  5.11  1.82   756
  2025 01 08 18 55 49.56 28.9240 87.5362  9.79  1.47   757
  2025 01 08 18 57 08.81 29.0110 87.4320 11.99  1.41   758
  2025 01 08 18 59 02.24 28.9375 87.5525  6.96  2.66   759
  2025 01 08 19 00 00.58 28.7405 87.5323  0.48  1.81   760
  2025 01 08 19 01 01.29 28.6407 87.4715 10.53  1.54   761
